20,"[850.6532509756507, 204.21917980827857, 1891.7202378255315, 460.28785866778344, 10.40212922077626, 184.23016791965347, 1206.0086127945688, 795.2629043702036, 536.9115756417159, 0.0, 200.01752197369933, 80.7973146920558, 279.6901284001069, 1513.9333623939892, 1847.5265827066032, 88.49036294140387, 1891.08176507405, 2215.0596159409033, 420.3271380166989, 385.5866149875801, 530.3723826393252, 1924.3926661075093, 583.2386374468915, 782.0573205436813, 216.0162765319692, 1614.5551815757062, 492.16254636924714, 1126.9671462941915, 182.13813793146983, 392.7296560484683, 1669.2418497354956, 274.21756339876447, 9.29515964759048, 2388.1904019754147, 1697.4458098832984, 1391.4696187456138, 2586.8997327497927, 99.78618756169453, 361.15474491217174, 104.06959392537829, 3012.909548959695, 1140.4277630976867, 1347.265176396235, 395.49660803668667, 335.09236608899664, 2523.6262631544378, 867.3525155158713, 36.13465139945038, 2451.571027582744, 286.69705466821324, 894.1507113442058, 683.8831415553577, 1044.047193263541, 8.726875091320835, 15.530663697049022, 0.0, 1329.5187349347398, 1908.2517552527133, 173.86619301431347, 612.777703634114, 881.7157233168837, 1590.6487769248197, 2632.593567218166, 736.6913526923163, 1407.7426593824057, 29.899059590068646, 586.5626187018352, 3928.6830754253315, 1481.0307069981936, 2068.857736359816, 1219.4643397417385, 662.290759157273, 1900.313914223574, 2904.004317979212, 2723.482716186787, 1456.3110884123016, 1918.1088391088415, 103.8582079007756, 1037.8679571412504, 92.8684257477289, 3013.1388621779624, 699.5597259734059, 146.49091522558592, 673.2115762048634, 841.9555613163393, 709.7281782279024, 892.3892552643083, 2998.6254340268206, 274.85558806732297, 1465.655410266947, 1395.8696208737092, 1720.7836983884918, 246.84540956211276, 228.5322865737835, 122.17265478777699, 962.1232949902769, 487.53962190134916, 2557.075049543404, 993.5073844187427, 2.1664288983447477, 3149.2032688914333, 991.7831237296341, 818.4196980157867, 2664.319054333493, 4384.7784860257525, 1971.0709441696526, 1832.7718489641557, 499.23595135996584, 1135.8320343696978, 225.56589022942353, 1229.8345619634492, 131.91801185184158, 3011.6314078939613, 151.8509406184312, 741.8709179525031, 1919.3032961086137, 571.4567575354595, 1004.471248946269, 2884.3898093253374, 1067.1330283725401, 18.47980879957322, 127.43234187236521, 2576.154850214836, 1498.7925840264652, 217.82131616503466, 1396.3609609982232, 604.5070185095537, 636.0842852900969, 234.24423496995587, 1252.5253073291387, 2306.515695362701, 2032.9830495268106, 1967.0085626331856, 2552.156028327183, 2774.1838617497124, 84.86191001965199, 290.03189574636053, 1478.3153402610915, 9.941355910152197, 2180.814678315888, 1717.2339723139303, 98.95721961278468, 3115.535455780453, 308.1764256966999, 993.7612236412242, 1038.4032772090286, 749.062133580097, 2428.498831097153, 1784.3834379919572, 346.0037840035511, 2233.116588413366, 948.0079608437372, 1287.3545244572451, 655.8725464910967, 377.13608490582556, 954.2642883433728, 1925.592547475244, 2206.4494960453594, 1150.7507991375169, 2685.519333248143, 1243.0228609050391, 3451.718581066816, 265.43052150087897, 46.85493883478921, 1465.142743117758, 1245.6170220271451, 1035.4271694992203, 221.57505972567014, 2550.3755727367243, 3239.227914743009, 4662.316253409721, 2225.6885169598972, 1149.914959630929, 608.5064209533157, 412.0003622092772, 1317.2085147956386, 3800.8429358463036, 658.2143545715371, 424.97444628889207, 2262.51849410485, 397.5109508280875, 3009.893563534599, 5504.122972482583, 1401.2338370371144, 568.2303177247522, 1947.9475850251038, 1952.2151098258328, 1559.688312323764, 605.503574257018, 1118.1147145872237, 796.2359487873036, 384.17269649670925, 3026.6659298518207, 509.04056508198846, 1918.4187367823906, 1175.3943868363276, 1180.4295365371509, 1501.937346989289, 291.65935504063964, 777.7732033411739, 621.9544457294978, 1075.5362808894133, 804.4921350938966, 341.161982969963, 3492.355066600605, 1304.5443408399587, 851.866176913958, 1390.3454211457865, 86.10723812167998, 1572.9816191685386, 777.3811310589081, 132.95459153084084, 2120.8113794871606, 870.9675612385618, 103.22415710240602, 466.118386542541, 214.97766895557288, 1177.509442333132, 1058.1413431369, 2508.168444342795, 2995.90029233892, 3694.137890205835, 1490.309708663146, 497.4353402601555, 420.411577408202, 537.2734700215515, 3318.0785471473355, 2266.3895968487486, 628.5207412914606, 904.148593782098, 1250.54612892773, 1450.8008638290921, 2223.7261404251913, 2781.1743061190937, 501.45852652483154, 1355.734702641843, 1887.7097994713113, 562.1138741262257, 2347.5248762237607, 44.44205797556788, 1729.8221281344304, 1736.8076339921681, 402.02972529269755, 2992.8309812147636, 646.7874016222777, 1203.4974142386345, 1550.0456119359005, 1593.2776238181395, 1346.4075723753776, 66.12807890784461, 1355.8458841257961, 5440.644483123906, 148.3481988668209, 1896.8141994009493, 886.1230012464803, 2426.6059882305562, 3681.9961863145, 400.9650826093275, 1890.0202838744735, 832.8765273430618, 1946.0807456899201, 637.9581775466213, 1144.138106800965, 345.64846543734893, 189.4300076959189, 1422.7139661555411, 3949.451233945205, 421.2509808638133, 1522.5912468498573, 873.1050685135415, 1678.414820138947, 643.5523424791172, 2987.8462678530486, 139.32845165289473, 346.87989132269286, 1284.680287665804, 3960.5010100146756, 540.7807659540558, 692.966669407906, 9.451519289286807, 1702.9342478970066, 235.63990038342308, 4410.78195176099, 2849.846647498198, 0.0, 1051.6955392257078, 325.4543910352513, 612.5961337778717, 1822.8989373542136, 664.4357371199876, 1730.9747909323778, 2581.831484769704, 4335.283756211284, 1005.0036485152086, 1350.285646537668, 697.9608472787077, 1002.2060650299536, 4671.4301066977205, 1466.1793352286331, 1954.6944983907742, 185.79284634348005, 1642.8077970537124, 2325.0740860699443, 5269.8750443104655, 1562.4561391471652, 306.5416162997717, 94.08990836772136, 1471.228176841163, 103.63274645863567, 1063.8277976993704, 838.1238356411923, 439.9238751846133, 6017.308586551342, 35.976263305405155, 1214.1175472822506, 830.5884492481127, 1313.6648315812927, 1390.6729915166507, 2509.0337044426706, 4280.29765013943, 204.51750165689737, 1880.519597726292, 349.0739442029735, 98.96665816323366, 209.95672400691546, 564.7685601663543, 1457.1102095112437, 665.1305647738045, 875.2067089194898, 2645.749222093844, 650.5139319906011, 1886.7783182830317, 616.0261477864115, 1072.7399083997589, 1799.538477591006, 351.90007683238946, 30.460370167158544, 3972.5304430696415, 474.8410771684721, 2717.484031898319, 274.5999394203536, 2941.2741812680615, 1170.3281504940242, 1873.51034002495, 1740.732988403528, 312.171390656149, 1002.5330476401141, 454.34304038458504, 514.5393274480011, 3538.9916044879938, 1238.40071046073, 1446.6792179275071, 102.90537140402012, 2986.1868257293245, 815.7248633105773, 1359.2999947369099, 424.4268407403724, 1288.715908294078, 1281.4497999184532, 56.02197785617318, 899.4402334442129, 2158.034720128984, 4153.613315636292, 1165.4404529792955, 385.88533656008076, 1045.5964675535215, 578.7033114252845, 1906.2304995717714, 241.51020988088567, 1753.5770631639753, 725.4531698379433, 3936.362190740183, 814.5514747905545, 191.46475293079857, 1870.3189012235962, 0.0, 1664.1019325151574, 288.2483896345366, 273.9571689051809, 1671.5227667037398, 1454.4920740610687, 937.1955210390734, 650.4910136302933, 139.28861305571627, 2063.9244211579207, 2892.0024828825844, 76.31923959194683, 133.49443538917694, 784.2397609619657, 837.8516720423941, 1459.6590307704173, 4759.87027741014, 144.89952292037196, 3783.7388489292935, 1456.7039839063073, 213.93854495021515, 271.6111851371825, 835.3947060119826, 3003.7142759560375, 311.15524809027556, 1281.4497999189189, 1536.781623972347, 3101.6402439252706, 491.3274021705147, 1237.3242371710949, 2554.884861733881, 1060.2549064159393, 7.17687405901961, 1577.4131767025683, 1806.0408148249844, 211.03169000102207, 1090.549430425046, 2138.51622319757, 3104.29000347876, 794.5943264485104, 12.387284976546653, 325.03397222282365, 2528.886571529554, 1043.0971076730639, 2362.533308679587, 2198.545115877874, 2179.3161291410215, 517.5396152832545, 587.0974114446435, 940.9881861562608, 621.2249020994641, 4468.291933312081, 4740.346191779128, 1446.8569252719171, 310.67753120476846, 1799.2243078582687, 1378.6575751898345, 686.8942114859819, 2915.2607414434897, 2208.407073102775, 648.1043550926261, 965.5785677133827, 2266.5291409899946, 3779.8336635670858, 1813.1737214094028, 0.0, 604.0569374390179, 1339.7111902536126, 2956.4782319434453, 922.167223610566, 1460.7441478760447, 1928.0516688522184, 2131.678124374477, 1860.741479572258, 2486.2898532168474, 1954.9395270081004, 2511.2370498736855, 1329.5278616744326, 2859.208192935097, 141.00937338697258, 1389.5579765207367, 384.9482749373419, 2225.565179665922, 3278.9023088901304, 2587.448045894853, 712.9920555877034, 1599.5552401912864, 1054.429988283664, 1159.747562837787, 2040.863271029084, 681.6897256491939, 1005.180614216486, 1589.2721100262133, 2365.7541660023853, 47.47489765274804, 2117.8000498597976, 4256.630189948832, 1753.210247156443, 3985.9932019896805, 340.32018697366584, 69.46808113646694, 2073.9718936616555, 1465.406977031147, 39.96332763391547, 1021.9411882682471, 1048.022768520168, 492.7519995137118, 1422.2731813169084, 2643.278832115, 2409.441431133193, 2619.4392339927144, 2832.4047922821483, 578.2821572134271, 3662.8166892540175, 348.5007828674279, 709.3459260364762, 1084.4835342866136, 796.5735768573359, 2675.284163974691, 237.65716140158474, 3687.463945009513, 2459.0952454594662, 258.3718207568163, 4557.908919841866, 3077.1127368093003, 147.5449429693399, 1090.8782153900247, 3852.406978468178, 2109.603302365518, 283.877081105602, 1368.6731425836915, 1885.8392331065843, 3026.620697530103, 135.99709495948628, 33.809621030814014, 494.53445350541733, 1808.5066417861963, 1614.474751759437, 155.53099657979328, 2372.554506155895, 1605.8680098986952, 2277.1071127845207, 877.6314983204938, 2124.796381388558, 41.5888373326743, 2549.9243479927536, 298.83883261017036, 3208.292705777334, 1117.7008071679156, 74.54198518482735, 1006.1292649973766, 2900.5416963296593, 1103.9628476439393, 7494.876069469552, 82.59661111125024, 1768.622576500813, 2428.065227643994, 1438.3436807121034, 3561.739313306811, 3355.503062305972, 2150.346591796668, 112.40777648135554, 845.422147655976, 512.9283883275348, 703.1901946956641, 1616.8830659882515, 4606.294135710981, 0.0, 2019.2363003768842, 1902.3756018832792, 318.223257683625, 1261.0568419253104, 62.93133445031708, 3363.7753473857883, 84.96751817781478, 1279.9328904196154, 1693.2289099325426, 3236.9580859679845, 524.9479371528141, 175.37887487642, 3382.206721264054, 3294.2710953483474, 193.88371857028687, 3572.969229808834, 2452.6482959529967, 1938.517506015778, 1022.8439251720556, 3923.243731609313, 2113.6060215141624, 2021.4214950845926, 3348.0485125619452, 1281.7004061475163, 1090.8279824889032, 1034.5100219235173, 2024.2356510667596, 3330.56210060796, 560.7600542167202, 1230.503712331003, 1421.3572842114372, 503.7977606773493, 3065.018101200869, 3556.151687172416, 182.05148852791172, 266.94071188376984, 1620.407211029902, 2581.689604237152, 223.0526255685254, 1008.4112585133407, 2160.1526920119068, 2901.5332969902083, 2820.5755567986052, 1677.9442029457423, 443.8705933825113, 128.79310690413695, 1483.9937799842446, 2024.0670112901716, 3122.978481268161, 804.3817144916975, 1603.458574753604, 1549.8161101306323, 1602.0560091337538, 1792.5998163194163, 3433.022297099582, 2707.18562670378, 1338.7220541678835, 0.0, 3746.7932739759563, 496.68534914875636, 3772.400433538016, 519.4994217872154, 1646.3588409759686, 3145.2115207273746, 1900.0535624589538, 1943.8552814507857, 1289.599883669929, 1945.6872639758512, 2951.768524060084, 893.9075103547657, 4398.642958371667, 1554.8150592471939, 834.9387992653647, 1953.776822552085, 3292.266004073608, 1029.4048085397226, 853.1508281134884, 146.63128537667217, 4272.4002729980275, 1201.770511625975, 2522.284203841933, 2318.8974786804756, 1208.069820225297, 2467.704195361235, 2151.9141503684223, 142.32391124620335, 1336.9748233953142, 3568.830814771878, 662.4630848971428, 1335.587241036119, 3278.9398860299843, 357.4500159297604, 128.18728396343067, 2212.6373996915645, 351.50876339216484, 899.3280834081233, 1312.5773764623445, 103.79516311059706, 3771.5392564053764, 1407.1428673070623, 216.0836858084076, 1534.3675315103028, 2641.245484401763, 2447.022268256056, 241.12435326370178, 471.8139671853278, 547.1979381316341, 3881.364229963161, 2663.654420347011, 1930.476277542126, 2594.7347397549893, 2043.0389372199425, 499.1955284269061, 3141.36872144026, 1463.07690172625, 1210.0250948027824, 545.1087867355673, 4128.174171550723, 840.358656055585, 4773.835303886095, 2514.1753175693448, 121.82385882199742, 550.1331232546945, 2071.077401243325, 522.4531044712639, 4653.721053144196, 2283.7104677255847, 1456.0309162199846, 671.3212227413314, 3804.9676543374662, 739.5260727528948, 0.0, 1851.8307921223459, 1272.8572498215945, 1705.4517043596716, 3002.2696728001465, 1807.867427891062, 1105.5715271839872, 1476.0499184445944, 29.606229915341828, 310.23570229596226, 360.8163976931828, 1720.6496457703179, 1456.6685014586546, 31.921877734246664, 1756.3795577330748, 1878.3825464812107, 1123.5586959173088, 4205.167899788939, 0.0, 3766.689953840745, 534.9935729137505, 1878.6997573936824, 4761.497054391133, 4553.19241561275, 1096.6181497207726, 394.57383542950265, 1565.7079914672067, 3931.064878217352, 258.916042909259, 3850.4571482589818, 91.62190921587171, 2069.2738225708017, 2455.5406592790387, 231.8142875089543, 3049.9283229689463, 1911.5753691262216, 645.7301270758617, 514.68494441855, 1902.1598387935082, 1835.493326000229, 595.8166923272656, 3354.0813598751556, 466.6867998923408, 2954.2961524802377, 1706.9672058498254, 3859.5259043796104, 1414.9892567210482, 1401.1127214648877, 3290.866563468473, 2397.8131779020187, 769.3897390075726, 1469.2713945408468, 508.27625302999513, 3125.0550022423267, 1637.7646684732754, 2529.5593113037175, 2495.3223756386433, 2053.259101774427, 2900.552767911344, 172.45166198711377, 281.6700048359344, 1557.9322684993967, 1660.695050221635, 2002.3367067522486, 2336.038160809432, 1361.0159198472393, 422.4427404868766, 380.71717261814047, 2428.183624981437, 1318.8804357069894, 2610.108493093634, 858.36792746844, 3528.6408232178655, 4354.438588060031, 836.5979587699985, 185.23457272863016, 1913.332204326929, 2658.728233289032, 2685.1251652142964, 2504.772976176522, 3617.3254724514554, 3897.1063789912732, 755.0501915524364, 255.40196362306597, 243.27106486057164, 1659.1280917151598, 362.55303352634655, 880.7743100693915, 3111.484923387703, 415.83835713675944, 4364.125315939891, 1042.6046567534213, 453.1760958136292, 2695.9887469108216, 2055.653799194726, 2865.605575889582, 4556.065278883907, 1876.3565201065503, 1359.9365132055245, 875.9188467356726, 919.3618239652133, 984.8963901106617, 2376.9857132282923, 2097.132469599892, 2408.1355981630622, 800.0, 123.58580871502636, 2460.767468319682, 3457.672278486949, 2964.4991298306268, 3033.1397393404623, 1010.5971703295363, 1324.7800187265966, 4611.967307910789, 2595.251199407503, 725.6884751123725, 3083.446028953884, 170.64715589699335, 1330.5339487817837, 5639.899934434798, 4668.624778801575, 612.0446756634628, 2451.5758015598985, 1013.5852303902502, 3306.5105482473155, 2171.739296950458, 5077.181137426232, 514.2685849113041, 1525.8428391756024, 1912.484033378656, 1989.9609795259312, 99.20298185705906, 3358.9751001152326, 3391.127602265333, 242.5036939450074, 2397.3860273755854, 2237.8782109311433, 1815.9059553671395, 697.582523489953, 544.8764200485311, 2391.865177681728, 687.725157303852, 2831.9567694712314, 1520.159258898464, 915.4792482146877, 424.26406871166546, 2503.6805878234445, 304.6572589407442, 4605.347831606108, 4089.924753313593, 1077.6744700989802, 842.1702227255446, 921.3750814393861, 3234.2425234731636, 1108.8245711114723, 3727.506452889589, 1344.8276978324866, 1197.9635979064624, 5206.939859823964, 125.19989882269874, 603.6644714361173, 4186.706276233192, 2996.0972235545632, 3188.639701806649, 3242.1971034888993, 179.144229742873, 3198.867985969817, 1401.776532797201, 2943.24003568053, 2787.7311640098924, 24.8526464823517, 1178.437625832914, 2488.843567550706, 1127.6098023441737, 2420.1491159670404, 3744.7242664154037, 635.3869209561963, 1587.8281763154664, 437.2834723975975, 3980.911094163137, 2.8512021463247947, 4348.211167973233, 239.5771041077678, 1224.3698413011734, 58.4148038875428, 0.0, 1140.9187750878045, 1271.565253411245, 1968.4711754824384, 2547.5903255859157, 3516.196644845477, 338.59574789594626, 1566.6445850631571, 1468.706203136302, 181.92666275118245, 3919.606355610187, 2153.4220343444613, 4399.948848755972, 1292.6380235823453, 1696.0883605687413, 1430.0007665510057, 3550.8994752686704, 3124.3573835997377, 1668.0956784171285, 2096.3255131769693, 644.5926629830501, 2391.4586068679346, 3629.985053155222, 824.1660945689073, 1448.3509167062584, 3226.8482566273306, 181.00801775953732, 1806.4883433002979, 4208.989383808221, 1200.5922376620001, 3220.012213690148, 1627.1030749614583, 38.168735746410675, 1655.9083586882334, 1061.106541026209, 251.01465456048027, 4462.228506450192, 0.0, 2560.2299853090663, 1661.6550673481543, 709.2232763764332, 3176.7109120415407, 1239.532394394686, 3026.4882709960802, 873.593714927265, 2719.2950470081996, 129.58549292758107, 2577.711299159564, 4322.873221559043, 2252.1325246884953, 2092.6205448716064, 1830.5965371397906, 1867.1140202378156, 2009.9529769545188, 2066.081113465363, 3221.22428265278, 1314.0545688211569, 5233.191074371687, 2592.4522359051625, 932.8385547039215, 625.3725540670566, 944.6772339190939, 2310.950198831968, 4263.3573082700605, 4033.8096210309304, 42.66934550891165, 640.0903196793515, 132.8097100770101, 1629.985364285647, 974.536148583109, 1834.660739296116, 3293.2994460618356, 1118.494377371273, 2388.229763942363, 2003.357254857081, 398.88145678001456, 4592.643928211764, 221.02276021649595, 523.0875153173693, 1692.4476454198593, 2177.9287469236297, 1341.4770825998858, 1691.9703738292446, 4181.376785787288, 858.7426208488178, 2779.7944979704916, 1121.6048193586757, 2525.292776939459, 3691.571402495145, 483.8823460878921, 2431.753482883447, 2183.565136082878, 1662.9593365921173, 1899.1364156895434, 940.7661009863368, 1434.819418819563, 1100.5954762796173, 1767.0779737947742, 2747.2512215794413, 1229.4050303227268, 2022.4109488669783, 2507.9872407969087, 1713.3443931743968, 2991.838968499098, 1138.7685733449762, 94.81862160988385, 407.93895782588515, 2764.8533708972973, 4185.085116834089, 1764.3453224953264, 857.3799372910871, 873.829722588649, 410.81431075389264, 2876.446448522038, 1444.9955203199643, 1720.179437597806, 173.34396521787858, 109.80546226509614, 2008.416654408211, 2600.60016068205, 1133.8946409856435, 4839.905711681291, 1494.4610454476206, 3141.314685560181, 2660.147050873551, 2333.360220123257, 270.4699910719064, 3066.93543939339, 613.8736078733928, 3545.0324778798386, 782.005534750002, 2260.5747882810538, 630.5762914920924, 1608.3875684277155, 1176.3185201736633, 35.2896001918125, 79.62847761943704, 1763.5662058749585, 1719.2645199374529, 4857.944405535003, 2200.2091946018045, 1696.4058462922112, 380.2960446156212, 2927.413006513787, 4608.957242518314, 1532.8289672838873, 1744.6614107391215, 4338.711215979245, 674.3692992338911, 2732.2529499881784, 610.4321102545946, 3206.3027755314833, 886.4217935412889, 1992.657886942441, 1090.5642414387548, 2082.4976250362233, 521.9884027297376, 4425.90295904642, 183.61725840141298, 5695.798381788132, 4231.35889566096, 1549.5802687304094, 2845.6204885038896, 37.12190036533866, 1792.951395486889, 2421.6527228904306, 2467.0795765665243, 4997.1847951348755, 3022.5885490875808, 664.3820428886102, 1012.451549659716, 6.262143364350777, 2569.0472334633814, 1290.1370254089707, 4361.488660126226, 2129.5651369621046, 2380.289675973647, 3177.754304322123, 825.9871346444706, 135.6337579858955, 1408.1787653662614, 2485.152447681641, 1016.173090975557, 808.734225215856, 1245.3259943371522, 1643.8550407286966, 3587.2358133991947, 2014.7231850759708, 1183.7017757630092, 855.0470602703281, 4121.916153416096, 1172.0431634501438, 115.47646952205105, 722.2892233950552, 305.6206638246076, 712.8867464923533, 1268.4296211973415, 3351.8493579780916, 2608.3775084164226, 1179.8091253305902, 3492.6246626538923, 2884.4410203711013, 2813.7636234900565, 1858.0888449880295, 1588.5326007126132, 754.0083658394869, 658.849040116067, 2132.819631499995, 4476.940364815353, 157.80712512222817, 257.25291734270286, 3900.9673593544285, 380.71717261814047, 191.82737292314414, 1658.6412382851704, 1148.3438577090856, 1783.5578600693261, 2175.337157801783, 3218.9544507636456, 3386.7354210476624, 1717.17005276907, 2252.812468011107, 507.7687230464071, 3934.310790725518, 3171.3219964238233, 311.3571065706783, 2772.9690559074515, 3066.031157954596, 4684.325401022797, 1520.575885315775, 1419.136109783838, 0.0, 3157.7001378272544, 2235.903303093859, 2713.4131542328396, 2233.1573876211187, 2828.5674477324937, 1387.8509109978331, 322.11896065901965, 2900.79068593221, 3038.4835649226443, 2142.5819332993124, 648.204620736069, 971.4221839568927, 1030.952171963174, 2969.474710178736, 2269.8888295458746, 1439.5089918611338, 1605.0514491703361, 676.97160916141, 468.9580371150514, 930.1910935572232, 3437.935027301777, 1690.7515614121803, 173.09238109202124, 2539.7388286273926, 1136.8646889993688, 737.9690789100132, 3586.5558689512545, 909.5919869156787, 662.0536937622237, 624.764581143565, 2137.6190759458696, 3843.6849190654466, 2715.090263597551, 771.5816795264836, 1664.4878461339977, 1371.7171232146793, 1021.9243045133771, 1093.5273421892198, 322.251416795596, 1350.2988263469306, 2000.5680828145705, 2591.9546108078794, 126.63793018314755, 767.4759586331784, 218.72719658911228, 2535.543169570912, 1784.7370043694973, 0.0, 3209.6723304516636, 1705.2450278793694, 5256.75723321212, 3171.648892219295, 427.06502603489207, 860.8614588645287, 2334.0650755138486, 1083.2741068335017, 1100.3195160364849, 1796.2028548254166, 1609.976296508219, 2854.8825338572497, 3226.8549990179017, 958.6440228704596, 4579.236009777582, 1818.6551748517086, 1778.9549946560874, 47.474897652631626, 2164.126403410395, 123.6701589442091, 0.0, 650.2017254357343, 631.6710441346513, 4071.47566024377, 1232.341286480485, 2490.7320659104735, 1295.2649169446668, 163.25498591852374, 3958.95981728856, 475.7523402592633, 3418.6230627447367, 1350.9581779455766, 785.0569346019183, 664.7070849363226, 848.5073865779559, 2078.655635075993, 920.0423096936429, 3628.854195222899, 2101.100124632765, 326.23904746980406, 903.0756035436643, 399.28147314768285, 6.946412085322663, 209.01588521385565, 1262.0146117770346, 3220.9677649139194, 1714.939848187496, 855.7347305550938, 4331.894701095647, 1995.5321377592045, 2786.9417355542537, 947.2691452321596, 277.8488264256157, 104.55968825344462, 2637.2377798121306, 3320.2995664139744, 4630.630925219855, 161.54232252424117, 4787.183187170536, 3072.532167472993, 4382.885933239013, 4009.861731840647, 1181.4103583056713, 1264.3890385021223, 667.1201501847245, 1608.560999428737, 2704.4488173623686, 4127.683305302577, 3402.3993493035086, 2392.340183997061, 3339.216638481943, 1466.753413663013, 4478.746278291685, 4681.2239904181915, 4003.9716845491203, 451.65212552662706, 1602.554663743591, 4678.475377222581, 421.62130653008353, 3218.427693947451, 666.992323692888, 927.140086990199, 933.4539880322991, 1784.8326497322414, 3097.929591365042, 1232.025182078709, 2938.419216338778, 2755.3287748536095, 1851.9412118254695, 4246.240818919381, 734.981250978657, 1144.447330749943, 891.0368358077249, 175.73593128821813, 903.8033211258007, 1978.5095229694853, 3783.8266381359426, 5308.9189147480065, 1128.6079925253289, 629.9880766844144, 1411.3670178600587, 3575.005959793576, 5385.771255636122, 285.16400293586776, 259.79009634803515, 1820.9922801257344, 1266.003297084826, 3039.053313777433, 102.56538859498687, 2843.3149617282907, 2939.26004759816, 1929.9812141868751, 3288.5875640875893, 249.74255260895006, 2871.5847472346504, 1129.0264358805725, 633.4208176545799, 1443.1744491907302, 77.91685375303496, 1977.3868005694821, 969.9120792816975, 2094.5916367725004, 1970.1852918552468, 2287.728856583475, 356.67924881807994, 3039.254916343023, 1782.7590063181706, 4004.805604480556, 2427.7097077693325, 4226.723729973775, 945.5759025822626, 1405.4974373674486, 2504.8952455393737, 2006.8648490511114, 119.84604048135225, 2415.228355621104, 757.4047244744143, 5779.108009560499, 2679.5992847807356, 244.38591609039577, 2462.3832795830676, 1875.8166920684744, 1748.6511673852801, 630.1711029699072, 1106.6935264213243, 68.17329782701563, 3093.9767459294526, 1624.9294448709115, 2744.4295205976814, 365.641662725131, 5418.173790492525, 947.8364883118775, 1283.2389791357564, 581.3761435048073, 3422.222679568804, 2164.302069950849, 2567.9063049894758, 2196.589597786544, 0.0, 1532.539467720664, 2652.8436228862265, 1737.412047736987]"
